reviewerID,asin,reviewText,overall,reviewTime
A39Y9USL6LPDQB,B000000OSG,,4,"07 20, 1998"
A2J6J14UBFBJNM,B000000RIY,,1,"07 20, 1998"
A3KNDN9AETF6WZ,B000009CZJ,,4,"07 20, 1998"
A3AVT9XVNR6GSD,B00000I02E,,5,"07 20, 1998"
A3DADEPXDYUN6N,6302275806,,4,"07 21, 1998"
A3JVAAVG3FLRT6,B000002H7V,,5,"07 21, 1998"
AKWV23B24KY5U,B000002HEW,,5,"07 21, 1998"
AKWV23B24KY5U,B000002HMH,,5,"07 21, 1998"
A3I307XTZUERMD,B000002HMQ,,5,"07 21, 1998"
A3HX0D5153JEQC,B000002HPH,,5,"07 21, 1998"
A2KZ859TFJPO44,B000002U9Y,,5,"07 21, 1998"
A15V5D0REMICLZ,B000002UCW,,5,"07 21, 1998"
A1W2RTMU135KEN,B000002VN9,,4,"07 21, 1998"
A3M263VEWJZ0BR,B000006XVJ,,4,"07 21, 1998"
A16CJ4D0MK1YSD,B000006YI9,,4,"07 21, 1998"
A122EZ7ZLFZB51,B000006ZYA,,5,"07 21, 1998"
A3M263VEWJZ0BR,B0000076CT,,5,"07 21, 1998"
A246W0BLJ840UB,B000007N8O,,5,"07 21, 1998"
A3JVAAVG3FLRT6,B000007NAH,,4,"07 21, 1998"
A2GEVOZVKOJQTF,B000007OPC,,5,"07 21, 1998"
A1GR88P1BKT5EN,B000007Q7L,,4,"07 21, 1998"
A16CJ4D0MK1YSD,B000007RT7,,5,"07 21, 1998"
A3L36GXJ4JCKGI,B000007RZ5,,5,"07 21, 1998"
AGROPYELJ8NDY,B0000046TT,,5,"07 21, 1998"
A3AVT9XVNR6GSD,B000005B4T,,5,"07 21, 1998"
A3TQZ521KSRUZ1,1577133196,,4,"07 21, 1998"
A35GYXKR8JHFTR,B000000V36,,4,"07 21, 1998"
A6XAGIKYJY984,B000000WEX,,5,"07 21, 1998"
AE1825AY6CTN2,B00000151E,,5,"07 21, 1998"
AXXRPHL661C22,B0000015JY,,5,"07 21, 1998"
A25PAMPAT4EKMJ,B000001ZCS,,5,"07 21, 1998"
A224XEXRTEHIJ4,B000001ZGJ,,5,"07 21, 1998"
A1L82E4E2LWG2Z,B0000024MU,,5,"07 21, 1998"
AKWV23B24KY5U,B000002H2H,,5,"07 21, 1998"
A1645PQLLBS9NB,B000001E8P,,5,"07 21, 1998"
A39NWXJLKC8FYV,B000001EVI,,4,"07 21, 1998"
A2O4H4MLTX9NFP,B000001FLC,,5,"07 21, 1998"
AST28TCEZYYA0,767813871,,5,"07 21, 1998"
A1HM96RWTP0K2P,B0000018V7,,3,"07 21, 1998"
A2H9ALX06V66SF,B000001AQP,,4,"07 21, 1998"
A3JVAAVG3FLRT6,B000002ABO,,4,"07 21, 1998"
AR9THF044HMT8,B000002BRH,,5,"07 21, 1998"
AJX6V80QAKRTG,B000002G32,,2,"07 21, 1998"
A2IRXRT08RJ4CI,B000002G62,,5,"07 21, 1998"
A7S0RJ9CS4ML6,B000002YCU,,5,"07 21, 1998"
AP5QQ9J282O3J,B000002YM3,,5,"07 21, 1998"
A36IFECCWACRCF,B000003MVA,,5,"07 21, 1998"
A1QMQPDW4WXKYY,B000003RJO,,5,"07 21, 1998"
AVQMKBYOH1SEM,B000003RZK,,5,"07 21, 1998"
AFXCYHKLCQRMO,B000005J65,,5,"07 21, 1998"
A1861BVDEPUIJX,B000005JXG,,5,"07 21, 1998"
A3R749Q9YQ14R6,B000005S5R,,5,"07 21, 1998"
AFZC46BOX597U,B000005TP8,,5,"07 21, 1998"
ATS3P5Q6GI8QF,B000005X15,,5,"07 21, 1998"
A3MHT8LT067KDR,079215519X,,5,"07 21, 1998"
A25PAMPAT4EKMJ,B000000GQ4,,4,"07 21, 1998"
A2W9WCSTFW8288,B000000NFI,,5,"07 21, 1998"
A5IDP5EL7HSHO,B0000036RP,,5,"07 21, 1998"
A2J0CA8IF41NKV,B000003BV0,,4,"07 21, 1998"
A3LRHSQEN1ZPIK,B000007SAV,,4,"07 21, 1998"
A3D6GPIWJ84FR8,B000007V11,,5,"07 21, 1998"
A1W2RTMU135KEN,B000007V47,,4,"07 21, 1998"
ABJ3NWOFHT48D,B000008879,,5,"07 21, 1998"
A32Y1R0N6IAT2D,B00000892H,,5,"07 21, 1998"
A3JVAAVG3FLRT6,B00000016W,,5,"07 21, 1998"
AJX6V80QAKRTG,B0000003W3,,5,"07 21, 1998"
AYGI9TIOB8OD3,B0000004QU,,5,"07 21, 1998"
A16JRWFQBRFJE1,B000000865,,5,"07 21, 1998"
ALQHS6NT4E48B,B000000919,,5,"07 21, 1998"
A3JVAAVG3FLRT6,B00000099S,,5,"07 21, 1998"
A1645PQLLBS9NB,B0000009BA,,5,"07 21, 1998"
A36IFECCWACRCF,B0000009ZQ,,5,"07 21, 1998"
A3R749Q9YQ14R6,B000002KI5,,5,"07 21, 1998"
AYDW2NKLY4O6O,B000002L74,,5,"07 21, 1998"
A3DADEPXDYUN6N,6304622465,,1,"07 21, 1998"
A3H7PKYMLL8DRJ,B000001OAA,,5,"07 21, 1998"
A3L36GXJ4JCKGI,B0000026A1,,5,"07 21, 1998"
A2QEF6XPJ3ZBTX,B0000026UG,,3,"07 21, 1998"
AHRFATBX1LHH7,B00000283D,,5,"07 21, 1998"
A18JVUK1DCB1CD,B0000062IB,,5,"07 21, 1998"
A3I307XTZUERMD,B0000062QD,,5,"07 21, 1998"
A3S4DFRV6C6SEJ,B0000062UW,,5,"07 21, 1998"
A37RR49LH7IH26,B0000062VP,,5,"07 21, 1998"
A2RZWM1CVSD4DW,B0000062XN,,4,"07 21, 1998"
A14NH6NLJD9CAV,B0000065GN,,5,"07 21, 1998"
AXLVJWRMKT31,B0000067XR,,5,"07 21, 1998"
A22PVBZYUF2ACU,B000006C6A,,5,"07 21, 1998"
A1VGMCZKK9LYNC,B000006NO9,,5,"07 21, 1998"
A1E5RX20ZJNFWJ,B000006OAM,,5,"07 21, 1998"
AXFVSZYIWFUUG,B000006OB0,,5,"07 21, 1998"
A2UHV2NHP4F22H,B000006OH9,,5,"07 21, 1998"
AJX6V80QAKRTG,B000006PMF,,3,"07 21, 1998"
AFK0HD3RZYDE6,B000006R8I,,5,"07 21, 1998"
A2LLEF2JK2W5H2,1572523018,,5,"07 21, 1998"
A3TQZ521KSRUZ1,6304199392,,4,"07 21, 1998"
A6Y62E5HCHQ2N,B000000OU0,,5,"07 21, 1998"
A1W2RTMU135KEN,B000002J49,,5,"07 21, 1998"
A122EZ7ZLFZB51,B000002J6N,,5,"07 21, 1998"
A3VPBCVLV799KA,B000008USW,,5,"07 21, 1998"
A2WKS1M60F346E,B000009OOV,,4,"07 21, 1998"
A19CW49SXJB3BK,B000002HAJ,,5,"07 22, 1998"
AKWV23B24KY5U,B000002HRE,,3,"07 22, 1998"
A1PJ0BZX21I8WW,B000002UD7,,5,"07 22, 1998"
A19CW49SXJB3BK,B000002UJQ,,5,"07 22, 1998"
A15H6CQ3CJZW85,B000002UVQ,,5,"07 22, 1998"
AB9WWCUQ1969J,B000006Y1U,,4,"07 22, 1998"
A23LULMQ4NC4WG,B00000723W,,5,"07 22, 1998"
A39OZ9CU0VEAJJ,B0000076IT,,5,"07 22, 1998"
A2GAM8HKSVV1N6,B000007NAJ,,4,"07 22, 1998"
AABOCX833KYJQ,B000007NC0,,5,"07 22, 1998"
A37X5MSIZDAX0Z,B000007QDG,,5,"07 22, 1998"
A2IRI5ABJD43ZW,B00000478Z,,5,"07 22, 1998"
A3JVAAVG3FLRT6,B000005AM5,,3,"07 22, 1998"
AV68Y8SZX5ISY,B000000V56,,5,"07 22, 1998"
A42C154XDBSVK,B0000013EV,,4,"07 22, 1998"
A3E8SA59I60VYX,B0000015JY,,5,"07 22, 1998"
AIZA39M8ZAQDO,B0000015XI,,5,"07 22, 1998"
AR4KL0RE4BZDP,B000001Y5Z,,5,"07 22, 1998"
A21K7TBARY2SKJ,B0000025FJ,,5,"07 22, 1998"
A2J7YFJNN6MF8W,B0000025H4,,5,"07 22, 1998"
A21K7TBARY2SKJ,B0000025R8,,4,"07 22, 1998"
A36DSEN79G2APF,B000002GGU,,5,"07 22, 1998"
A15ORLZBZRHEZD,B000001EP7,,5,"07 22, 1998"
A19CW49SXJB3BK,B000001FR9,,5,"07 22, 1998"
A8EDYPY5AMFF9,B000001GBJ,,5,"07 22, 1998"
A19CW49SXJB3BK,B000002MP6,,4,"07 22, 1998"
A2JBXUUO54M7X6,767808673,,5,"07 22, 1998"
A26E8OSW2YOA8N,B000001B2X,,5,"07 22, 1998"
A26E8OSW2YOA8N,B000001B2Y,,5,"07 22, 1998"
A26E8OSW2YOA8N,B000001B2Z,,3,"07 22, 1998"
A26E8OSW2YOA8N,B000001B30,,1,"07 22, 1998"
A1KHFJE392HAJR,B000001C84,,4,"07 22, 1998"
A3JVAAVG3FLRT6,B000002B46,,5,"07 22, 1998"
A3AIVYB2GDX5U6,B000002BY8,,5,"07 22, 1998"
A1QH857NN82A26,B000002C3F,,4,"07 22, 1998"
A3M31F1E729L2S,B000002C4J,,3,"07 22, 1998"
A2NQGLL9XSBROO,B000002C4S,,5,"07 22, 1998"
A19CW49SXJB3BK,B000002G7G,,5,"07 22, 1998"
A3QFOLPZZ0UGMW,B000002WEA,,5,"07 22, 1998"
A375L49G13W7AN,B000002P6G,,5,"07 22, 1998"
A19CW49SXJB3BK,B000002TQV,,5,"07 22, 1998"
A3PA0UJSBDMJWI,B000002U2Q,,5,"07 22, 1998"
AR3OM1YKQ2ZJ0,B000002U5D,,5,"07 22, 1998"
AIS6KK36I1JX2,B000003JM6,,5,"07 22, 1998"
A2GDRB2H52A2V9,B000003OZ6,,5,"07 22, 1998"
AU601A7S877HV,B000005P5E,,5,"07 22, 1998"
A19CW49SXJB3BK,B000005S0E,,5,"07 22, 1998"
AFBQKGP21U2JR,B000005X15,,5,"07 22, 1998"
A3JO0HNY59JNUJ,B000006041,,5,"07 22, 1998"
AZO0SU9EM02XZ,B000000D5T,,5,"07 22, 1998"
A2CETQLMCF6T7N,B000000D76,,5,"07 22, 1998"
A37QJZY3DJHENV,B000000IU3,,5,"07 22, 1998"
A2665T16O8IERQ,B000003CKH,,5,"07 22, 1998"
A2I1HDYGSCKP1Q,B000007SCC,,5,"07 22, 1998"
A26OA8C96MGHVH,B000007SGE,,5,"07 22, 1998"
A2EQME8QAB98YC,B000007SR8,,2,"07 22, 1998"
AG14EBNS7VIGC,B000007SRN,,4,"07 22, 1998"
A11Y5IMOCKU934,B000007T1A,,5,"07 22, 1998"
ATQ2W2CXXMFCZ,B000007VFA,,5,"07 22, 1998"
ACMS7P063BE10,B0000001BA,,5,"07 22, 1998"
A1QCJQABQITKVA,B00000054M,,5,"07 22, 1998"
A19CW49SXJB3BK,B0000009UR,,5,"07 22, 1998"
A19CW49SXJB3BK,B0000009UT,,4,"07 22, 1998"
A19CW49SXJB3BK,B0000009V1,,4,"07 22, 1998"
A19CW49SXJB3BK,B0000009WE,,5,"07 22, 1998"
AFI2BSWNSGYW3,B000001PAS,,4,"07 22, 1998"
A21K7TBARY2SKJ,B0000025VN,,3,"07 22, 1998"
A21K7TBARY2SKJ,B00000267K,,3,"07 22, 1998"
A2U7WHQZJBHBGD,B0000061MU,,5,"07 22, 1998"
A2GAM8HKSVV1N6,B0000062QH,,4,"07 22, 1998"
A3D5E7DO024HEV,B0000062UW,,5,"07 22, 1998"
A19CW49SXJB3BK,B000006352,,4,"07 22, 1998"
A2ESWUGRJKMR2V,B00000636C,,5,"07 22, 1998"
A22PGEMYQ79EQ3,B00000638Q,,5,"07 22, 1998"
A35T6RTR1X0ZW4,B000006AKD,,5,"07 22, 1998"
A3JVAAVG3FLRT6,B000006OAM,,5,"07 22, 1998"
AQG4JPB3TF9Z6,B000006XJ6,,4,"07 22, 1998"
A2ESWUGRJKMR2V,B000002J2S,,5,"07 22, 1998"
A29RDWT6O6MA8I,B000002J4K,,5,"07 22, 1998"
A16CJ4D0MK1YSD,B000002J4R,,5,"07 22, 1998"
ATF4ANDJPRW8A,B000002JEP,,5,"07 22, 1998"
ATF4ANDJPRW8A,B000002JEX,,5,"07 22, 1998"
A1R3EJ2H7SDEFY,B000009D01,,5,"07 22, 1998"
AIZA39M8ZAQDO,B000009O7Y,,5,"07 22, 1998"
A348PPNTO3Z0Z3,B000002HOF,,5,"07 23, 1998"
A187C6P6WSK8SS,B000002IYS,,4,"07 23, 1998"
A1ZL0NHRAFK8KI,B000002IYS,,4,"07 23, 1998"
A23N3F4E1GL95S,B000002VDL,,5,"07 23, 1998"
AW1LLQVIYVEWZ,B000002VFI,,4,"07 23, 1998"
A3ODEP4HU8BPOS,B000002VN7,,5,"07 23, 1998"
A2PNLWHOBDVKYZ,B0000074CG,,4,"07 23, 1998"
A3D5E7DO024HEV,B000007OG9,,4,"07 23, 1998"
AHBVL2NTQYYA4,B000007OPC,,5,"07 23, 1998"
AXRXN0M0GO745,B000007Q74,,4,"07 23, 1998"
APMZ49WO6P9ML,B000007QDK,,5,"07 23, 1998"
A1IAU5U1XUFTW6,1573306819,,4,"07 23, 1998"
ASNCJCDYDNKRL,B0000058MO,,5,"07 23, 1998"
A1645PQLLBS9NB,B000005AMA,,5,"07 23, 1998"
A1UAQ142ZLPP80,B000005BGN,,2,"07 23, 1998"
A2Q5LZ257Q1NHO,B000005GZ6,,5,"07 23, 1998"
A1PUQ9MWYNKKPK,B000000Z6S,,4,"07 23, 1998"
ARDQ0B1S9BPLO,B00000152N,,5,"07 23, 1998"
A348PPNTO3Z0Z3,B000001Y4R,,5,"07 23, 1998"
A27ZE0R1HVCDWQ,B00000255X,,5,"07 23, 1998"
AFEG4V12SXJDF,B000002GD4,,5,"07 23, 1998"
A2MQSWASCSTWF0,B000001EAS,,5,"07 23, 1998"
A1JAU45VRN5PSQ,B000001EW3,,5,"07 23, 1998"
A3S91AULYPRZN7,B000002MU3,,1,"07 23, 1998"
A2Q5LZ257Q1NHO,B000002NCK,,5,"07 23, 1998"
ALMSBLSJSWRH5,767813871,,5,"07 23, 1998"
A1PFGDUWDA7LDI,B0000018AK,,5,"07 23, 1998"
A1PFGDUWDA7LDI,B0000018UX,,5,"07 23, 1998"
A4VD7JR2XU2FP,B000001B0X,,5,"07 23, 1998"
A39OOOLYMBKJ94,B000001DFT,,5,"07 23, 1998"
A3S91AULYPRZN7,B000001DYY,,5,"07 23, 1998"
A3S91AULYPRZN7,B000002BOJ,,4,"07 23, 1998"
AKMZF1KOWMF24,B000002BYD,,5,"07 23, 1998"
AR0BG8ZJ28ALR,B000002C2B,,4,"07 23, 1998"
A3S91AULYPRZN7,B000002WVW,,4,"07 23, 1998"
A3B8TWTDXB9LBB,B0000032LS,,5,"07 23, 1998"
A2DSH4QERE9IR7,B000002TTU,,5,"07 23, 1998"
A2JULKZ2GBKU0N,B000003ZDU,,5,"07 23, 1998"
A4FTKJ2YRMUIM,B000005J7Z,,5,"07 23, 1998"
A11JSPHZM3RSCN,B000005P5O,,5,"07 23, 1998"
A3535W2UYCACII,B000005QCA,,5,"07 23, 1998"
AJ4SNTSE7RPX1,B000005R7V,,4,"07 23, 1998"
A1XINNG3IMIBSR,B000005S6C,,5,"07 23, 1998"
A2HJ7UT7LAD1B3,B000005S77,,5,"07 23, 1998"
A216BYQ3RYKPIX,B000005WNO,,5,"07 23, 1998"
A1PAGBKA40KHKT,B000005Z0Z,,5,"07 23, 1998"
A38QYYNVUL52HT,B000000OR0,,4,"07 23, 1998"
A2OYYLE0VT38DK,B000007SBD,,5,"07 23, 1998"
AF26PGC17Y15H,B000007SBD,,4,"07 23, 1998"
A1T29Z56XJ2KAI,B000007TE8,,5,"07 23, 1998"
ATP9LGW2TLQGQ,B000007TFB,,5,"07 23, 1998"
A2EY07KMR6X61S,B000007UGX,,5,"07 23, 1998"
A2ON67PCYZNN5K,B0000002TF,,5,"07 23, 1998"
A12V9QFCA5MGI7,B0000009UW,,5,"07 23, 1998"
A278IHLJIB9VFQ,B000000CS8,,5,"07 23, 1998"
A1PFGDUWDA7LDI,B000002LGD,,3,"07 23, 1998"
A21K7TBARY2SKJ,B00000271W,,3,"07 23, 1998"
A3JWQ3LOW0OPUH,B0000027L0,,5,"07 23, 1998"
A3S91AULYPRZN7,B0000027RL,,5,"07 23, 1998"
A4VD7JR2XU2FP,B0000029A7,,4,"07 23, 1998"
A24SF387ZJWSJW,B0000061TL,,4,"07 23, 1998"
A2E6BMODINKXVC,B00000638D,,5,"07 23, 1998"
ASINH5Z7SQ1DZ,B000006AXZ,,5,"07 23, 1998"
A2H9OUL70MB5QU,B000006ENE,,5,"07 23, 1998"
A3K5L0LQINYT1F,B000006N8Y,,5,"07 23, 1998"
A2DSH4QERE9IR7,B000006OAQ,,5,"07 23, 1998"
A37QJZY3DJHENV,B000006XAF,,5,"07 23, 1998"
A1553IAZWBGGZ5,6304438176,,5,"07 23, 1998"
A37QJZY3DJHENV,B000000QG8,,5,"07 23, 1998"
A1SC3SIO1AWD7J,B000000R6H,,3,"07 23, 1998"
A1I4IFBE8J258R,B000002J3K,,4,"07 23, 1998"
A16CJ4D0MK1YSD,B000002J5F,,5,"07 23, 1998"
A1SYNCVLN9WBHK,B000002JWU,,5,"07 23, 1998"
A1ZL0NHRAFK8KI,B000008USI,,5,"07 23, 1998"
A3UGXQ14HQA2NQ,B000008USI,,5,"07 23, 1998"
ATP9LGW2TLQGQ,B000009D17,,5,"07 23, 1998"
A3BYGUXORUY9SN,B000009N83,,3,"07 23, 1998"
ABMOTVGWUV8HD,783226853,,3,"07 24, 1998"
A2BF3YNHVPUQEI,B000002IKT,,5,"07 24, 1998"
A2F7UCDYPS7YBA,B000002IT2,,5,"07 24, 1998"
A1LAJECUL7OVC1,B000002UJQ,,5,"07 24, 1998"
A38L8UINIX2JOK,B000002VKC,,5,"07 24, 1998"
A12668PAIOCPII,B000007NCW,,2,"07 24, 1998"
A2QW3B2FXMKD4F,B000007OIP,,5,"07 24, 1998"
A39RFC1FNZO34Q,B000007Q6J,,5,"07 24, 1998"
A3BHZRBOWYCV8A,B0000049Y6,,5,"07 24, 1998"
A2XHIT0KWN02FI,B000005AL3,,3,"07 24, 1998"
AEB5SE72QIVZE,B000005B00,,5,"07 24, 1998"
AQ00QOLX5TL4D,B000005DCB,,5,"07 24, 1998"
A3E8N97CZCCKV3,B000000WEX,,5,"07 24, 1998"
A1PQW21YKA1IM9,B000000X52,,5,"07 24, 1998"
A3L36GXJ4JCKGI,B0000014VO,,5,"07 24, 1998"
A3L36GXJ4JCKGI,B0000014VU,,5,"07 24, 1998"
A1U9Z3A0G78TZ8,B0000017YC,,5,"07 24, 1998"
A2Z65S7OLFGU8V,B000001Y4R,,5,"07 24, 1998"
A1FXCEU65WUO1F,B000001Y7W,,4,"07 24, 1998"
A3R3JVPXB0352T,B000001ZS4,,5,"07 24, 1998"
A1DOJ9L7Q1L316,B00000200L,,5,"07 24, 1998"
AUPM4IH5S1C6C,B0000025CY,,5,"07 24, 1998"
A8151MDIW348W,B0000025DM,,5,"07 24, 1998"
ABYS36AA0IXAU,6302038308,,5,"07 24, 1998"
A1LAJECUL7OVC1,B000001ES7,,1,"07 24, 1998"
A1T98CVN09L2KJ,B000002LRJ,,5,"07 24, 1998"
A19LXQ4ZP5OQ0M,B000002MF9,,5,"07 24, 1998"
A2QW3B2FXMKD4F,B000002N8B,,5,"07 24, 1998"
A1B2V7YTYA7JXW,B00000DS2T,,5,"07 24, 1998"
A3KODM1SZAY01P,B000001AQX,,4,"07 24, 1998"
A2H80NZU13AGB,B000001AU4,,5,"07 24, 1998"
A2XCCJRQQCXKGP,B000001DT7,,5,"07 24, 1998"
AUPM4IH5S1C6C,B000002AE3,,4,"07 24, 1998"
AQCSD9SCSK5F6,B000002VSY,,5,"07 24, 1998"
AVKODP6LZE046,B000002W4K,,4,"07 24, 1998"
A21J7YAQ2QICBB,B000002X1C,,5,"07 24, 1998"
A2VBZA1TUSDQV4,B000002ZCG,,4,"07 24, 1998"
A23GK9B6C0LG7S,B000002OL5,,5,"07 24, 1998"
A197QGYHR45O89,B000002R8R,,5,"07 24, 1998"
AAHPGK022RGQ4,B000002TN9,,5,"07 24, 1998"
AMHPM0Q3JL4IL,B000003ONC,,4,"07 24, 1998"
AMUGHTU3QTQ14,B000003S2Q,,5,"07 24, 1998"
A3NC69BDETQNY5,B000003S5H,,5,"07 24, 1998"
A11YMR6DWUNFM2,B000005HA6,,5,"07 24, 1998"
A1ZLSLVSD3Y3IR,B000005HGS,,5,"07 24, 1998"
A37O7TD4G8HPU5,B000005J08,,5,"07 24, 1998"
A31GHASM2BGIX4,B000005S2S,,5,"07 24, 1998"
A2TRBWS39868MW,B000000E84,,5,"07 24, 1998"
AGJPXJQMV76DB,B000000LZS,,5,"07 24, 1998"
AGJPXJQMV76DB,B000000M03,,5,"07 24, 1998"
A26KL3RVLD3X67,B000003G5O,,4,"07 24, 1998"
ASSYG60F80WHB,B000007SHH,,5,"07 24, 1998"
A2311CZYK5DQ3,B000007T1A,,2,"07 24, 1998"
A1JUDHZEM0QM1P,B000000550,,3,"07 24, 1998"
A3M6HGUY1NJARL,B0000005AR,,5,"07 24, 1998"
A3C2609L8Z85FQ,B00000098J,,5,"07 24, 1998"
AERX8XYBRDDR,B0000009X7,,5,"07 24, 1998"
A1YFJAQUP4JX2K,B000002K9N,,5,"07 24, 1998"
A3325SYTU4W51R,B000002KDS,,5,"07 24, 1998"
AS1YBCZVJ8AZL,B000001JLJ,,4,"07 24, 1998"
A3L36GXJ4JCKGI,B000001SMY,,4,"07 24, 1998"
A18RUXGPNSDT7B,B0000025Z4,,4,"07 24, 1998"
AERX8XYBRDDR,B0000026AJ,,5,"07 24, 1998"
AAAZ4LB78NEPF,B000002897,,5,"07 24, 1998"
A38JIKLR6EMDZJ,B000002904,,5,"07 24, 1998"
A71DLR6ZVQ0NI,B0000061N4,,5,"07 24, 1998"
A3T4K5YY8TZYIU,B0000062S0,,5,"07 24, 1998"
A2F7UCDYPS7YBA,B0000062S6,,5,"07 24, 1998"
A3IT770KNM3IMA,B00000636C,,4,"07 24, 1998"
AEIZDQRWLC8DR,B00000638Q,,5,"07 24, 1998"
A3MOXQ0TS71H9M,B00000638Q,,5,"07 24, 1998"
A3NB5PZFDK9SDK,B0000065JU,,5,"07 24, 1998"
A2UATBKB5S874Y,B000006AZL,,3,"07 24, 1998"
A3IISASBWZDZWW,B000006BZ5,,4,"07 24, 1998"
A29J0PXKFYYTVA,B000006EDS,,5,"07 24, 1998"
A3T4K5YY8TZYIU,B000006NZV,,5,"07 24, 1998"
A3QSEK7ECI5H1Q,B000006OAW,,5,"07 24, 1998"
A1YFVMNX3PLIOJ,B000006P53,,5,"07 24, 1998"
A7X0QKKEELS1W,B000006XI0,,5,"07 24, 1998"
A1FAUEDW9RFS4U,B000000PJS,,5,"07 24, 1998"
A1FAUEDW9RFS4U,B000000PK1,,5,"07 24, 1998"
A3JZ5SR58I2LJH,B000009CZM,,5,"07 24, 1998"
A1I69NZZV14ZAG,B000002H72,,5,"07 25, 1998"
AXDON1MCBO4UB,B000002IT2,,5,"07 25, 1998"
A1YFJAQUP4JX2K,B000002USN,,2,"07 25, 1998"
A12F4D0GS79TLU,B000006ZVW,,5,"07 25, 1998"
A3UX4H4G2XXCV2,B00000739X,,5,"07 25, 1998"
A253TNB5VIIVWD,B000007NDA,,5,"07 25, 1998"
A2EFJR54QI84ZE,B000007O7F,,5,"07 25, 1998"
A2DOFN6K5UIA8Q,B000007OWQ,,5,"07 25, 1998"
A2YBGYSCSWK5NC,B000007RQ6,,5,"07 25, 1998"
A2IPE2DYQIWMYK,B000004AW0,,5,"07 25, 1998"
A34Q6R6MH75MZ9,B000005ALT,,5,"07 25, 1998"
A2DNUXNYRH4EGI,B000000WA4,,5,"07 25, 1998"
AGJPXJQMV76DB,B000000WGS,,5,"07 25, 1998"
A3G8B1TJE56J5Y,B0000011ON,,5,"07 25, 1998"
A267NRBX07YAMV,B00000165I,,5,"07 25, 1998"
AH7X1YWMNPEQ4,B000001Y6V,,1,"07 25, 1998"
A2VTR2X0QTGOCT,B000002GXG,,5,"07 25, 1998"
A1N6VONMCB5QN5,B000001ELJ,,5,"07 25, 1998"
A1N6VONMCB5QN5,B000001ELN,,3,"07 25, 1998"
A2NGM70J822WKK,B000001ENQ,,5,"07 25, 1998"
A1N6VONMCB5QN5,B000002MUQ,,1,"07 25, 1998"
A2EFJR54QI84ZE,B000002NGS,,3,"07 25, 1998"
A3CGW0WLRYOBBV,B000002NYW,,5,"07 25, 1998"
A34HH8OJ4QK75V,767808673,,5,"07 25, 1998"
AMTWN5EVLJYNL,6303501141,,5,"07 25, 1998"
A12WTLNBCUTJ8K,B000001ALM,,5,"07 25, 1998"
A3KI761BK01D0K,B000002W6D,,5,"07 25, 1998"
A2BQQ7CI818UUX,B000002WZ3,,5,"07 25, 1998"
AKJ9WBKUDE4AA,B000002X2B,,5,"07 25, 1998"
AA21JFN2TKVCN,B0000030FV,,5,"07 25, 1998"
A2SR5R4ATCKF7E,B000005HSL,,4,"07 25, 1998"
A2WTGSN71BHDXP,B000005ITY,,5,"07 25, 1998"
A3UX4H4G2XXCV2,B000000EET,,5,"07 25, 1998"
A3UX4H4G2XXCV2,B000000HUV,,5,"07 25, 1998"
A3UX4H4G2XXCV2,B000000OPU,,5,"07 25, 1998"
A39Y9USL6LPDQB,B000000OQY,,3,"07 25, 1998"
AJ1UPOQOUJYLR,B0000035L0,,5,"07 25, 1998"
A3UVR3O11RXN7U,B000007S8J,,5,"07 25, 1998"
A2R1N8KFXFFB73,B000007SR8,,2,"07 25, 1998"
A2NI7I0IB29CL6,B000007TEK,,5,"07 25, 1998"
A3UX4H4G2XXCV2,B000007WR2,,5,"07 25, 1998"
A2Y2WXXNCHNFN4,B0000003WP,,5,"07 25, 1998"
A3KI761BK01D0K,B0000009RV,,4,"07 25, 1998"
A3KI761BK01D0K,B0000009SM,,5,"07 25, 1998"
A3KI761BK01D0K,B0000009SQ,,4,"07 25, 1998"
A3KI761BK01D0K,B0000009TI,,5,"07 25, 1998"
A3KI761BK01D0K,B000002KBA,,5,"07 25, 1998"
A3UX4H4G2XXCV2,B000002KFJ,,5,"07 25, 1998"
A3UX4H4G2XXCV2,B000002KGG,,5,"07 25, 1998"
A3KI761BK01D0K,B000002KIK,,5,"07 25, 1998"
A12WTLNBCUTJ8K,B000002KK8,,5,"07 25, 1998"
AXDON1MCBO4UB,B000002KLZ,,4,"07 25, 1998"
A2BML3OB201QPQ,B000002LI4,,5,"07 25, 1998"
A2YFX980IKY8YQ,B000001UXT,,5,"07 25, 1998"
A3KI761BK01D0K,B0000062FN,,4,"07 25, 1998"
A1QO2JCBFKAPV,B0000062W5,,5,"07 25, 1998"
A2JF8RXNPW4B3J,B00000637U,,5,"07 25, 1998"
A1YFJAQUP4JX2K,B000006OH9,,5,"07 25, 1998"
AMTWN5EVLJYNL,6304433174,,5,"07 25, 1998"
A3UX4H4G2XXCV2,B000000OSW,,5,"07 25, 1998"
A2EFJR54QI84ZE,B000009D1S,,5,"07 25, 1998"
A7WLI73N3O0S8,B000009DUY,,4,"07 25, 1998"
AZPI7KYSX6OG2,078322172X,,5,"07 26, 1998"
A3JI097T4ZAKV2,6302373883,,5,"07 26, 1998"
A2O34ETT613KJ4,B000002HCQ,,5,"07 26, 1998"
A2QTOTWE5ZRCZK,B000002HL6,,4,"07 26, 1998"
A16WPA6JV83YXT,B000002UJV,,5,"07 26, 1998"
A167AOO9R6FSHO,B000002UVQ,,5,"07 26, 1998"
A544FMXFUAHU8,B000002UWP,,5,"07 26, 1998"
